frame,track_id,x,y,w,h,class_id,conf
13510,3681,2207.14,956.56,2360.29,1252.85,0,0.92
13510,3636,2146.98,695.17,2255.85,896.67,1,0.67
13510,3882,1827.45,651.78,1936.97,886.67,0,0.95
13510,3708,2590.13,743.45,2722.82,973.6,0,0.63
13510,3824,1648.49,550.27,1755.65,763.56,1,0.41
13510,3704,2747.41,714.45,2863.88,924.88,3,0.63
13510,3908,2368.16,852.36,2504.37,1129.3,0,0.4
13520,3664,2363.68,857.6,2498.32,1132.24,0,0.79
13520,3681,2205.48,960.25,2359.02,1253.62,0,0.92
13520,3636,2136.88,679.34,2248.73,869.62,0,0.33
13520,3882,1826.32,652.15,1935.86,888.13,0,0.95
13520,3708,2591.49,743.83,2724.32,968.76,0,0.66
13520,3824,1647.44,555.13,1756.42,765.22,0,0.76
13520,3704,2745.75,703.25,2863.02,908.23,0,0.57
13530,3664,2362.52,858.42,2497.84,1135.09,0,0.92
13530,3681,2205.54,961.28,2358.64,1254.21,0,0.9
13530,3882,1824.53,651.89,1935.39,886.24,0,0.93
13530,3708,2588.12,744.35,2720.19,975.67,0,0.49
13530,3824,1648.7,557.15,1760.3,760.63,0,0.58
13530,3704,2732.4,682.56,2849.32,887,3,0.7
13540,3664,2363.44,848.83,2501.5,1126.03,0,0.95
13540,3681,2204.15,962.44,2358.9,1256.19,0,0.94
13540,3882,1825.9,653.58,1934.66,888.12,0,0.93
13540,3708,2587.71,746.58,2708.62,977.34,0,0.88
13540,3824,1661.15,548.07,1771.37,747.95,0,0.75
13540,3704,2699.04,660.7,2814.4,854.89,0,0.84
13540,3922,3885.41,820.02,4087,1049.51,0,0.74
13550,3664,2352.3,823.44,2481.92,1086.96,0,0.95
13550,3681,2205.49,961.25,2360.58,1255.5,0,0.93
13550,3882,1827.33,652.85,1933.67,887.33,0,0.9
13550,3708,2564.73,728.09,2683.67,951.17,0,0.68
13550,3824,1690.12,527.47,1802.66,724.73,0,0.64
13560,3681,2206.33,955.45,2366.69,1254.46,0,0.92
13560,3882,1828.27,651.68,1934.68,887.16,0,0.89
13570,3681,2206.85,955.21,2369.67,1251.13,0,0.93
13570,3882,1835.76,635.53,1939.47,861.87,0,0.47
13570,3941,1764.85,477.62,1863.32,650.95,0,0.81
13570,3943,2161.04,575.07,2288.72,762.71,0,0.8
13580,3681,2209.55,935.2,2364.12,1230.51,0,0.91
13580,3882,1833.66,618.56,1931.69,831.75,0,0.59
13580,3941,1762.98,442.36,1853.24,610.3,0,0.78
13580,3943,2159.56,559.83,2286.26,734.81,0,0.55
13590,3681,2212.27,886.64,2355.84,1170.99,0,0.94
13590,3882,1816.27,596.95,1915.21,803.69,0,0.9
13590,3943,2177.34,507.56,2292.59,675.39,0,0.7
13590,3845,1747.6,397.35,1830.06,537.95,0,0.52
13590,3708,2511.22,761.33,2634.79,1003.06,0,0.93
13600,3681,2208.31,826.86,2340.88,1089.33,0,0.88
13600,3882,1787.78,567.71,1883.39,762.11,0,0.94
13600,3845,1759.21,376.07,1824.17,502.38,0,0.51
13610,3681,2200.98,759.88,2325.58,1001.12,0,0.85
13610,3845,1766.92,347.65,1828.3,463.76,0,0.71
13610,3824,1765.04,501.34,1855.37,680.82,0,0.92
13620,3681,2180.61,690.24,2299.12,918.29,0,0.86
13620,3845,1775.76,321.66,1831.2,429.31,0,0.6
13620,3824,1793.04,469.82,1870.87,635.85,0,0.95
13630,3636,2127.61,600.85,2238.56,817.76,0,0.9
13630,3708,2483.56,815.48,2616.57,1080.73,0,0.57
13640,3664,2370.02,740.32,2498.48,962.88,0,0.91
13650,4014,978.96,447.31,1045.41,603.49,0,0.59
13660,4021,1026.19,443.28,1097.48,583.89,0,0.81
13660,3681,2177.15,596.99,2275.88,783.43,0,0.86
13670,4025,1144.04,445.35,1223.54,591.13,0,0.89
13670,3922,3908.35,763.18,4089.61,1007.63,0,0.65
13670,3636,2126.62,548.89,2216.65,723.21,0,0.77
13670,4014,994.98,474.66,1074.34,634.06,0,0.82
13680,3636,2103.38,503.38,2186.53,672.75,0,0.82
13690,3636,2079.42,471.87,2159.44,623.1,0,0.71
13700,3636,2057.59,432.59,2129.69,570.67,0,0.67
13700,4060,941.45,540.53,1038.08,714.33,0,0.8
13710,3636,2040.93,395.58,2111.96,527.21,0,0.62
13710,3708,2421.24,871.02,2555.36,1111.06,1,0.26
13720,3636,2033.81,363.06,2100.92,488.95,0,0.58
13720,4069,827.48,500.39,916.77,665.56,0,0.71
13750,3704,2615.16,493.86,2709.65,690.93,0,0.44
13780,4069,829.76,501.12,919.34,672.37,1,0.45
13840,4140,2934.68,905.55,3212.85,1146.64,1,0.49
13850,4140,2936.89,901.32,3208.91,1138.7,1,0.8
13870,4140,2936.9,903.16,3212.89,1145.26,1,0.27
13880,4140,2938.04,905.72,3203.36,1148.26,1,0.34
13890,4140,2937.65,906.48,3199.93,1149.94,1,0.47
13900,4140,2937.27,906.8,3199.1,1149.79,1,0.38
13910,4140,2941.32,896.58,3213.43,1150.48,1,0.43
13920,4140,2943.9,889.58,3220.9,1151.84,1,0.46
13930,4140,2949.57,890.9,3222.21,1152.83,1,0.41
13940,4140,2951.48,891.92,3221.09,1153.03,1,0.52
13950,4140,2953.63,891.91,3222.11,1153.12,1,0.28
13960,4140,2964.11,888.93,3224.29,1142.95,1,0.3
13970,4140,2961.31,889.82,3223.18,1141.88,1,0.29
13970,4144,775.42,374.36,847,487.41,0,0.81
13980,4140,2962.68,883.54,3227.67,1146.73,1,0.46
13990,4140,2963.69,885.57,3227.27,1148.27,1,0.48
14000,4140,2963.92,895.14,3229.58,1148.03,1,0.43
14000,4060,911.18,493.77,1004.92,653.64,0,0.77
14020,4140,2965.73,898.07,3233.07,1136.89,1,0.35
14030,4140,2969.19,897.83,3234.2,1136.25,1,0.33
14040,4140,2972.14,898.79,3234.44,1137.12,1,0.28
14070,4178,2938.09,550.85,3033.03,724.62,0,0.79
14080,4178,2927.25,591.33,3028.67,780.09,0,0.88
14080,4140,2972.97,905.91,3235.03,1150.24,1,0.33
14090,4178,2905.61,642.95,3016.93,846.85,0,0.89
14100,4178,2873.82,702.7,2991.03,917.93,0,0.75
14100,4187,1387.07,646.86,1501.75,873.39,1,0.98
14100,4190,1863.1,319.67,1920.17,430.57,0,0.63
14110,4187,1391.16,629.2,1502.76,845.86,1,0.94
14120,4187,1394.76,618.56,1498.64,828.04,1,0.94
14130,4187,1396.07,615.91,1500.58,822.15,1,0.97
14130,4140,2971.94,903.35,3233.21,1149.78,1,0.4
14140,4187,1396.34,615.52,1500.33,820.51,1,0.96
14140,4140,2973.53,901.79,3235.56,1142.05,1,0.44
14150,4187,1393.22,612.87,1494.84,818.06,1,0.93
14150,4140,2972.41,900.92,3237.06,1140.68,1,0.37
14160,4187,1387.82,606.74,1486.49,811.39,1,0.97
14160,4140,2971.22,901.22,3236.06,1148.02,1,0.3
14170,4187,1366.19,600.15,1472.05,802.4,1,0.98
14170,4140,2970.32,901.87,3235.58,1150.56,1,0.42
14180,4187,1349.81,591.37,1458.72,794.5,1,0.93
14190,4187,1329.38,586.93,1444.31,786.2,1,0.74
14200,4187,1307.06,579.47,1425.44,777.43,1,0.98
14200,4140,2969.8,899.15,3239.3,1142.27,1,0.37
14210,4187,1288.45,571.71,1402.95,769.37,1,0.81
14210,4140,2970.04,897.93,3240.18,1140.03,1,0.46
14220,4187,1268.81,566.81,1381.26,761.53,1,0.81
14220,4140,2970.81,898.4,3240.51,1139.68,1,0.39
14220,4218,1213.17,352.39,1297.92,468.68,0,0.61
14230,4187,1253.42,561.24,1364.02,752.31,1,0.98
14230,4140,2970.06,898.75,3239.92,1140.58,1,0.27
14230,4218,1201.82,371.97,1288.13,492.88,1,0.81
14230,4220,2483.39,390.94,2573.92,528.03,0,0.81
14240,4187,1244.56,552.01,1350.43,745.63,1,0.8
14240,4220,2493.33,427.3,2587.84,574.75,0,0.82
14250,4187,1240.03,546.95,1343.32,742.62,1,0.92
14250,4220,2493.79,483.8,2598.32,646.36,0,0.82
14250,4190,1864.58,360.62,1936.99,472.74,0,0.71
14250,4140,2971.3,899,3238.93,1140.5,1,0.3
14260,4187,1236.8,551.29,1338.89,742.09,1,0.83
14260,4220,2471.41,547.51,2583.86,734.66,0,0.9
14260,4227,1092.23,452.39,1199.95,591.59,0,0.56
14260,4140,2971.11,898.66,3240.15,1141.03,1,0.28
14270,4187,1235.22,550.49,1332.8,736.85,1,0.97
14270,4140,2969.97,898.14,3240.4,1140.66,1,0.29
14280,4187,1213.31,537.18,1313.05,721,1,0.81
14280,4140,2970.98,898.34,3239.26,1138.48,1,0.33
14290,4187,1167.07,518.35,1265.04,697.91,1,0.88
14290,4140,2971.8,898.66,3239.09,1138.08,1,0.39
14310,4060,895.83,471.63,1003.2,623.79,0,0.52
14350,4140,2975.13,893.67,3238.59,1140.55,1,0.6
14360,4140,2971.15,887.89,3236.54,1140.27,1,0.91
14370,4140,2913.22,884.24,3183.77,1134.33,1,0.92
14380,4140,2834.65,875.05,3099.21,1121.63,1,0.91
14410,4273,1635.91,947.49,1767.15,1249.45,0,0.96
14420,4277,2123.15,862.42,2249.34,1135.36,0,0.87
14420,4278,2745.92,541.03,2840.6,730.97,0,0.9
14430,4277,2116.89,850.8,2246.99,1125.65,0,0.9
14440,4277,2123.44,841.28,2251.59,1122.27,0,0.86
14440,4294,1149.53,534.67,1308.39,713.59,0,0.91
14440,4299,1647.74,775.43,1771.3,1020.48,0,0.88
14450,4277,2125.27,847.28,2249.83,1118,0,0.78
14450,4299,1645.58,771.16,1774.73,1016.8,0,0.66
14450,4300,1799.94,588.78,1996.04,787.85,0,0.95
14460,4277,2122.37,848.23,2250.24,1105.09,0,0.81
14460,4299,1646.43,771.36,1776.86,1015.83,0,0.89
14460,4311,2227.84,621.85,2425.95,825.18,0,0.93
14460,4294,1183.65,555.66,1332.59,726.7,0,0.76
14470,4277,2120.18,849.54,2249.71,1117.96,0,0.85
14470,4299,1646.09,770.58,1776.25,1015.26,0,0.5
14470,4318,2748.24,653.85,2952.27,865.21,0,0.92
14470,4300,1843.51,596.51,2021.1,796.48,0,0.94
14480,4277,2117.89,849.04,2249.56,1121.86,0,0.73
14480,4299,1646.56,772.64,1774.2,1016.09,0,0.75
14480,4322,3388.99,706.82,3606.25,925.43,0,0.94
14480,4311,2170.21,640.95,2366.24,846.45,0,0.93
14490,4277,2118.93,849.28,2250.57,1123.23,0,0.87
14490,4299,1645.69,770.02,1775.2,1016.58,0,0.72
14490,4300,1879.64,617.14,2040.32,809,0,0.96
14500,4277,2118.2,847.4,2250.47,1122.6,0,0.92
14500,4299,1645.99,769.98,1775.25,1016.78,0,0.86
14500,4337,1906.38,1213.25,2066.29,1570.95,0,0.96
14500,4311,2125.95,647.44,2291.05,845.61,0,0.93
14510,4277,2116.1,848.39,2250.31,1124.98,0,0.93
14510,4299,1645.15,772.52,1772.87,1015.24,0,0.75
14510,4337,1903.67,1090.95,2049.09,1416.31,0,0.94
14520,4277,2116.42,847.78,2250.01,1125.59,0,0.93
14520,4299,1644.87,771.32,1773.46,1015.03,0,0.89
14520,4337,1902.64,972.74,2030.09,1273.51,0,0.95
14520,4318,2688.54,723.01,2868.8,940.18,0,0.95
14530,4277,2116.3,847.92,2249.45,1123.19,0,0.89
14530,4299,1644.69,770.47,1775.22,1015.92,0,0.92
14530,4337,1887.51,896.2,2010.32,1183.67,0,0.9
14530,4220,2367.37,1543.07,2581.28,1957.06,0,0.98
14540,4277,2110.05,849.4,2248.83,1121.82,0,0.49
14540,4299,1644.94,770.11,1774.71,1014.48,0,0.93
14540,4337,1865.52,852.86,1993.12,1134.66,0,0.94
14540,4322,3354.4,820.14,3553.51,1046.99,0,0.93
14550,4277,2114.29,846.35,2247.88,1121.19,0,0.91
14550,4299,1645.99,771.25,1773.75,1014.16,0,0.92
14550,4337,1854.86,835,1981.95,1108.31,0,0.93
14560,4277,2116.52,846.71,2247.65,1120.41,0,0.97
14560,4299,1646.56,771.86,1773.97,1013.36,0,0.92
14560,4337,1852.53,820.58,1981.54,1088.97,0,0.91
14560,4360,2261.26,1019.89,2405.57,1327.93,0,0.95
14570,4277,2118.04,846.54,2247.96,1119.89,0,0.96
14570,4299,1646.94,771.67,1774.75,1013.25,0,0.93
14570,4337,1855.2,823.03,1986.11,1077.66,0,0.91
14570,4360,2261.32,964.68,2407.55,1259.85,0,0.92
14580,4277,2122.6,846.67,2250.07,1123.33,0,0.95
14580,4299,1645.87,769.72,1774.67,1012.27,0,0.92
14580,4337,1859.88,820.26,1989.92,1081.33,0,0.93
14580,4360,2258.53,934.54,2395.78,1233.74,0,0.88
14580,4220,2438.81,1825.48,2731.17,2160,3,0.82
14590,4277,2123.62,846.9,2248.76,1122.45,0,0.97
14590,4299,1645.89,769.64,1774.27,1011.41,0,0.92
14590,4337,1866.16,818.42,1988.44,1080.04,0,0.93
14590,4360,2260.85,932.83,2400.2,1225.87,0,0.87
14600,4277,2122.73,846.16,2248.49,1121.93,0,0.96
14600,4299,1645.29,770.11,1774.01,1011.08,0,0.91
14600,4337,1860.14,820.12,1988.48,1079.38,0,0.93
14600,4360,2261.41,931.1,2404.78,1223.91,0,0.62
14610,4277,2121.75,846.97,2247.24,1122.13,0,0.96
14610,4299,1645.45,770.05,1773.65,1011.16,0,0.91
14610,4337,1859.76,822.33,1989.63,1078.12,0,0.93
14610,4360,2261.81,931.14,2405.79,1225.46,0,0.64
14620,4277,2122.12,847.82,2246.72,1122.1,0,0.96
14620,4299,1645.58,769.47,1773.75,1011.37,0,0.93
14620,4337,1860.84,823.32,1989.44,1077.56,0,0.92
14620,4360,2261.78,931.47,2407.14,1227.76,0,0.84
14630,4277,2119.44,846.79,2246.13,1120.29,0,0.96
14630,4299,1645.8,769.87,1774.94,1012,0,0.93
14630,4337,1857.88,824.62,1989.54,1081.11,0,0.93
14630,4360,2262.24,931.85,2407.77,1227.32,0,0.64
14630,4322,3230.55,974.25,3490.2,1202.2,0,0.78
14640,4277,2117.93,846.12,2246.5,1120.2,0,0.96
14640,4299,1645.47,769.85,1775.44,1012.53,0,0.93
14640,4337,1856.71,825,1990.05,1084.25,0,0.93
14640,4360,2262.2,931.65,2408.49,1227.92,0,0.74
14650,4277,2119.78,845.69,2246.45,1120.01,0,0.96
14650,4299,1644.99,769.99,1775,1012.67,0,0.93
14650,4337,1856.21,825.92,1990.34,1085.39,0,0.93
14650,4360,2262.16,933.06,2408.21,1228.33,0,0.84
14660,4277,2120.51,845.73,2246.13,1118.9,0,0.96
14660,4299,1644.21,771.82,1775.02,1012.51,0,0.89
14660,4337,1856.96,828.77,1991.28,1086.37,0,0.91
14660,4360,2262.39,933.38,2409.02,1229.44,0,0.89
14670,4277,2122.02,846.25,2246.65,1120.24,0,0.96
14670,4299,1643.97,770.96,1774.98,1013.17,0,0.94
14670,4337,1856.47,829.53,1992.18,1087.8,0,0.93
14670,4360,2263.4,931.18,2407.32,1226.7,0,0.93
14680,4277,2120.09,846.26,2247.22,1118.81,0,0.98
14680,4299,1644.15,770.81,1774.89,1013.97,0,0.94
14680,4337,1855.96,827.41,1992.4,1088.23,0,0.93
14680,4360,2263.28,928.86,2406.49,1222.7,0,0.93
14690,4277,2119.63,846.26,2246.41,1119.11,0,0.98
14690,4299,1644.84,771.04,1774.91,1014.11,0,0.94
14690,4337,1856.13,827.79,1991.76,1088.36,0,0.93
14690,4360,2263.68,928.34,2402.95,1218.13,0,0.92
14690,4318,2442.65,930.61,2584.86,1238.48,0,0.66
14700,4277,2119.64,844.98,2247.68,1118.22,0,0.97
14700,4299,1644.23,770.17,1775.17,1014.15,0,0.94
14700,4337,1855.69,827.85,1991.92,1089.22,0,0.94
14700,4360,2263.73,932.45,2397.16,1207.73,0,0.89
14700,4140,2386.79,858.32,2527.75,1144.34,0,0.95
14710,4277,2119.19,844.22,2246.62,1128.2,0,0.96
14710,4299,1643.88,770.56,1774.31,1013.95,0,0.92
14710,4337,1856.02,828.06,1992.03,1086.34,0,0.95
14710,4360,2260.64,932.64,2397.77,1179.11,0,0.9
14710,4393,2200.24,1101.25,2359.56,1444.89,0,0.94
14720,4277,2122.06,844.22,2248.15,1129.18,0,0.96
14720,4299,1643.24,769.52,1774.29,1014.43,0,0.93
14720,4337,1856.34,827.51,1990.93,1085.78,0,0.93
14720,4360,2264.1,926.61,2401.79,1184.83,0,0.88
14720,4396,2321.45,793.83,2461.21,1051.06,0,0.92
14730,4277,2123.89,843.86,2249.52,1127.25,0,0.96
14730,4299,1643.53,770.52,1774.73,1013.56,0,0.92
14730,4337,1856.39,828.15,1992.2,1086.7,0,0.94
14730,4360,2266.71,926.42,2401.12,1185.04,0,0.88
14730,4396,2314.64,790.4,2454.6,1045.65,0,0.92
14730,4393,2202.76,1056.35,2343.31,1368.2,0,0.74
14740,4277,2127.75,844.05,2249.14,1125.44,0,0.96
14740,4299,1643.77,771.4,1774.68,1012.98,0,0.91
14740,4337,1857.43,828.4,1993.02,1087.81,0,0.93
14740,4360,2266.89,925.47,2402,1183.34,0,0.78
14740,4396,2310.2,784.2,2447.39,1032.19,0,0.93
14740,4393,2204.01,1046.59,2339.16,1357.07,0,0.89
14750,4277,2125.79,845.41,2249.98,1124.9,0,0.96
14750,4299,1643.64,771.71,1774.78,1012.88,0,0.92
14750,4337,1858.21,828.08,1993.67,1088.48,0,0.93
14750,4360,2266.81,925.92,2402.77,1181.68,0,0.74
14750,4396,2310.01,781.06,2445.31,1027.97,0,0.92
14750,4393,2203.42,1044.22,2340.25,1353.71,0,0.89
14760,4277,2126.26,846.43,2248,1127.62,0,0.95
14760,4299,1643.96,770.26,1772.69,1013.37,0,0.94
14760,4337,1857.05,829.55,1992.06,1090.76,0,0.9
14760,4360,2265.84,931.06,2402.35,1177.44,0,0.74
14760,4396,2309.73,782.08,2444.21,1030.87,0,0.96
14760,4393,2203.45,1043.25,2343.3,1354.26,0,0.89
14770,4277,2128.29,846.48,2248.01,1127.29,0,0.96
14770,4299,1643.82,768.36,1772.67,1013.18,0,0.94
14770,4337,1857.21,829.84,1993.11,1089.63,0,0.93
14770,4360,2266.21,934.47,2402.54,1177.9,0,0.82
14770,4396,2311.78,782.89,2442.49,1026.9,0,0.96
14770,4393,2204.14,1044.66,2342.22,1354.39,0,0.88
14780,4277,2125.84,846.35,2248.07,1126.44,0,0.95
14780,4299,1643.93,769.97,1773.51,1012.96,0,0.92
14780,4337,1857.61,830.25,1993.71,1089.61,0,0.93
14780,4360,2266.89,933.27,2403.04,1180.7,0,0.76
14780,4396,2311.29,783.43,2443.42,1025.44,0,0.95
14780,4393,2203.86,1043.44,2342.65,1355.47,0,0.87
14790,4277,2125.42,846.72,2247.74,1126.33,0,0.95
14790,4299,1643.85,770.52,1774.1,1012.96,0,0.92
14790,4337,1858.01,830.31,1994.07,1089.69,0,0.93
14790,4360,2266.64,934.08,2402.79,1181.97,0,0.79
14790,4396,2311.61,783.91,2443.46,1023.75,0,0.95
14790,4393,2204,1043.98,2341.9,1356.02,0,0.87
14800,4277,2124.63,845.95,2248.63,1126.88,0,0.95
14800,4299,1643.6,770.01,1774.28,1013.17,0,0.93
14800,4337,1857.58,829.79,1994.24,1090.22,0,0.93
14800,4360,2266.23,933.47,2402.02,1182.87,0,0.8
14800,4396,2310.89,783.37,2443.82,1024.4,0,0.95
14800,4393,2204.3,1044.47,2341.88,1357.54,0,0.88
14810,4277,2122.25,845.06,2249.94,1125.92,0,0.96
14810,4299,1643.74,769.85,1774.31,1013.76,0,0.93
14810,4337,1857.11,830.48,1994.51,1089.86,0,0.94
14810,4360,2266.27,933.67,2402.87,1183.63,0,0.79
14810,4396,2310.2,781.54,2444.3,1027.8,0,0.96
14810,4393,2200.68,1042.56,2342.8,1358.25,0,0.89
14820,4277,2122.73,844.33,2249.61,1126.15,0,0.96
14820,4299,1643.69,767,1771.94,1014.33,0,0.88
14820,4337,1856.92,830.33,1993.83,1089.84,0,0.92
14820,4360,2265.61,933.75,2402.43,1181.57,0,0.79
14820,4396,2310.27,780.85,2444.95,1031.52,0,0.96
14820,4393,2199.93,1041.88,2343.62,1359.26,0,0.89
14830,4277,2124.38,844.77,2249.15,1125.29,0,0.97
14830,4299,1643.37,768.63,1772.83,1013.68,0,0.93
14830,4337,1857.65,830.44,1994.17,1091.24,0,0.94
14830,4360,2265.56,933.77,2403.18,1183.04,0,0.81
14830,4396,2308.51,780.72,2443.46,1022.73,0,0.69
14830,4393,2203.03,1044.4,2343.43,1359.37,0,0.87
14840,4277,2125.21,845.3,2249.4,1125.54,0,0.97
14840,4299,1644.42,767.71,1773.26,1013.39,0,0.91
14840,4337,1857.49,830.31,1994.11,1092.16,0,0.93
14840,4360,2266.33,933.91,2403.12,1182.59,0,0.79
14840,4396,2310.3,781.71,2444.35,1021.95,0,0.94
14840,4393,2203.44,1045.63,2343.47,1360.2,0,0.87
14850,4277,2125.19,845.97,2249.3,1121.92,0,0.91
14850,4299,1642.74,768.07,1772.88,1013.9,0,0.92
14850,4337,1856.9,830.87,1992.22,1094.04,0,0.93
14850,4360,2267.56,934.18,2403.04,1183.52,0,0.81
14850,4396,2310.69,783.55,2445.2,1025.06,0,0.95
14850,4393,2204.24,1046.12,2343.35,1360.67,0,0.89
14860,4277,2125.35,845.08,2249.91,1123.14,0,0.97
14860,4299,1643.1,769.23,1773.26,1013.46,0,0.93
14860,4337,1857.76,830.36,1992.96,1091.06,0,0.94
14860,4360,2266.88,935.78,2402.48,1185.21,0,0.81
14860,4396,2310.38,785.68,2445.49,1026.83,0,0.96
14860,4393,2201.22,1045.95,2341.8,1359.09,0,0.89
14870,4277,2123.9,845.2,2249.62,1123.6,0,0.96
14870,4299,1643.51,769.98,1773.11,1013.1,0,0.92
14870,4337,1857.93,830.59,1992.96,1089.83,0,0.94
14870,4360,2266.67,936.25,2401.83,1186.22,0,0.78
14870,4396,2308.89,785.5,2445.78,1031.1,0,0.96
14870,4393,2200.06,1044.03,2342.31,1358.66,0,0.89
14880,4277,2125.24,845.3,2248.76,1124.52,0,0.96
14880,4299,1643.02,770.92,1773.58,1012.72,0,0.92
14880,4337,1857.57,829.4,1993.78,1089.8,0,0.93
14880,4360,2267.13,932.36,2402.37,1183.44,0,0.81
14880,4396,2306.25,783.82,2445.97,1032.75,0,0.93
14880,4393,2200.37,1044.63,2341.97,1359.27,0,0.87
14890,4277,2125.35,845.04,2249.72,1124.96,0,0.96
14890,4299,1642.58,770.59,1773.85,1012.75,0,0.93
14890,4337,1856.97,828.68,1994.07,1090.48,0,0.93
14890,4360,2266.87,933.05,2402.2,1182.43,0,0.82
14890,4396,2307.21,783.19,2446.74,1029.22,0,0.95
14890,4393,2200.34,1045.2,2342.35,1359.49,0,0.88
14900,4277,2125.57,845.43,2250.24,1125.08,0,0.96
14900,4299,1642.36,770.44,1774.21,1012.74,0,0.93
14900,4337,1856.49,828.52,1994.47,1091.29,0,0.94
14900,4360,2266.84,931.9,2403.18,1183.33,0,0.83
14900,4396,2309.49,781.83,2447.02,1026.45,0,0.92
14900,4393,2200.3,1046.39,2340.77,1358.6,0,0.88
14910,4277,2126.35,847.3,2249.33,1123.4,0,0.97
14910,4299,1643.49,771.61,1774.41,1013.47,0,0.91
14910,4337,1856.96,831.04,1993.53,1091.77,0,0.94
14910,4360,2268.89,933.48,2401.17,1175.71,0,0.82
14910,4396,2310.77,781.47,2446.61,1024.33,0,0.95
14910,4393,2202.81,1044.92,2341.94,1346.7,0,0.86
14920,4277,2125.43,847.49,2249.35,1123.82,0,0.97
14920,4299,1643.9,772.17,1774.21,1013.78,0,0.92
14920,4337,1857.19,831.48,1993.44,1092.72,0,0.94
14920,4360,2268.47,934.12,2400.62,1175.31,0,0.77
14920,4396,2311.31,781.11,2446.21,1023.95,0,0.96
14920,4393,2206.69,1042.98,2343.4,1341.09,0,0.87
14930,4277,2121.89,845.91,2248.55,1122.52,0,0.97
14930,4299,1644.79,771.15,1774.89,1012.83,0,0.93
14930,4337,1856.5,831.09,1994.06,1095.39,0,0.94
14930,4360,2266.35,934.92,2402.4,1190.22,0,0.73
14930,4396,2310.6,781.87,2448.1,1030.47,0,0.95
14930,4393,2203.51,1040.92,2344.8,1352.74,0,0.87
14930,4435,793.74,529.19,928.78,720.35,0,0.68
14940,4277,2122.74,845.28,2248.06,1122.59,0,0.97
14940,4299,1645.41,770.29,1774.93,1012.58,0,0.92
14940,4337,1856.47,830.45,1994.68,1096.22,0,0.93
14940,4360,2266.18,934.63,2403.89,1190.97,0,0.72
14940,4396,2309.44,781.67,2448.67,1029.67,0,0.95
14940,4393,2202,1040.31,2346.63,1357.93,0,0.87
14950,4277,2116.42,844.54,2247.38,1123.72,0,0.95
14950,4299,1644.66,768.38,1774.13,1012.62,0,0.94
14950,4337,1856.41,832.73,1993.64,1097.5,0,0.91
14950,4360,2267.01,935.14,2403.42,1192.09,0,0.72
14950,4396,2309.43,781.86,2448.69,1032.54,0,0.96
14950,4393,2201.91,1041.29,2346.79,1360.2,0,0.88
14960,4277,2119.19,847.98,2247.55,1124.46,0,0.93
14960,4299,1645.66,767.79,1771.09,1011.42,0,0.82
14960,4337,1860.02,835,1991.67,1096.48,0,0.91
14960,4360,2266.04,935.69,2404.01,1189.57,0,0.74
14960,4396,2307.5,782.79,2440.9,1027.76,0,0.59
14960,4393,2202.38,1042.43,2345.87,1361.03,0,0.87
14970,4277,2119.33,841.75,2251.29,1121.61,0,0.57
14970,4299,1644.69,769.34,1773.7,1012.35,0,0.93
14970,4337,1857.59,831.81,1992.21,1095.2,0,0.93
14970,4360,2269.28,934.25,2402.85,1185.57,0,0.75
14970,4396,2312.58,785.12,2442.99,1026.96,0,0.94
14970,4393,2202.92,1042.91,2343.53,1361.2,0,0.9
14970,4443,2344.95,670.27,2557.1,880.43,0,0.92
14970,4444,2127.47,370.11,2267.93,501.45,0,0.74
14980,4277,2118.69,844.12,2250.96,1123.18,0,0.97
14980,4299,1642.62,770.03,1773.61,1013.17,0,0.93
14980,4337,1857.84,831.5,1992.37,1092.58,0,0.94
14980,4360,2267.59,935.79,2403.14,1182.95,0,0.81
14980,4396,2311.46,781.95,2445.32,1031.77,0,0.93
14980,4393,2201.68,1046.64,2340.9,1360.75,0,0.9
14990,4277,2118.78,844.77,2250.85,1123.55,0,0.97
14990,4299,1641.21,769.24,1773.67,1013.21,0,0.92
14990,4337,1858.26,831.17,1992.85,1092.01,0,0.93
14990,4360,2266.75,936.03,2402.88,1180.98,0,0.8
14990,4396,2312.05,782.97,2446.43,1032.3,0,0.96
14990,4393,2201.08,1046.69,2340.76,1361.07,0,0.9
14990,4452,3630.68,855.38,3859.13,1092.66,0,0.77
14990,4444,2134.28,366.14,2278.9,503.33,0,0.74
15000,4277,2118.18,844.44,2250.92,1123.51,0,0.97
15000,4299,1640.85,769.87,1773.64,1013.36,0,0.93
15000,4337,1858.51,830.77,1993.64,1091.78,0,0.93
15000,4360,2266.91,934.42,2402.87,1181.82,0,0.81
15000,4396,2312.25,783.49,2446.78,1033.62,0,0.96
15000,4393,2200.92,1046.45,2341.03,1361.11,0,0.91
15010,4277,2120.27,843.15,2250.63,1121.89,0,0.96
15010,4299,1641.13,768.9,1774.05,1013.92,0,0.92
15010,4337,1858.35,831.76,1993.56,1089.8,0,0.93
15010,4360,2269.57,935.59,2403.46,1183.46,0,0.81
15010,4396,2310.75,785.43,2446.47,1032.23,0,0.96
15010,4393,2200.01,1045.3,2341.47,1361.06,0,0.87
15020,4277,2120.63,843.14,2250.56,1121.72,0,0.96
15020,4299,1641.72,768.41,1774.26,1014.02,0,0.92
15020,4337,1858.19,831.68,1994.37,1090.56,0,0.93
15020,4360,2269.74,936.6,2403.41,1183.71,0,0.78
